0,2,2,1,0;0.9471742902946033,0.543376350304051,1.0
0,2,3,0,-2;1.9971068179242994,1.0925234672507673,1.0
0,2,3,0,-1;1.794863071086649,1.0556928197539979,1.0
0,2,3,1,-2;1.8547284681108165,1.24327759748888,1.0
0,2,3,1,-1;1.667784905024403,1.200731783304341,1.0
0,3,2,-1,-2;2.54405522696807,0.34244334881026756,1.0
0,3,2,0,-2;2.204673035236764,0.4786878604537236,1.0
0,3,2,0,-1;2.0006591288314755,0.3806718089850651,1.0
0,3,3,-1,-3;3.0659004537068486,0.749387679887349,1.0
0,3,3,-1,-2;2.8635889203279987,0.47453457314851716,1.0
0,3,3,0,-3;3.0632551157291372,1.0858033072258997,1.0
0,3,3,0,-2;2.531272723003677,0.9198581313059915,1.0
1,-2,-2,2,3;-2.796436963443823,-0.6544817466983339,1.0
1,-2,-1,2,3;-2.6697410264318266,-0.15075470186652298,1.0
1,-2,-1,3,3;-3.016761536243776,0.2132209495723889,1.0
1,-2,0,2,3;-2.3092515842690697,0.28025639091404936,1.0
1,-1,-1,1,2;-1.6876786337257612,-0.4509622619439451,1.0
1,-1,-1,1,3;-2.057804162480767,-0.5807677208443129,1.0
1,-1,-1,2,2;-1.8912904317721908,-0.13174247982901968,1.0
1,-1,-1,2,3;-2.27148785094381,-0.2782969259991691,1.0
1,-1,0,1,2;-1.4851134197138427,-0.1245399831122439,1.0
1,-1,0,2,2;-1.681730601967827,0.12610066195117647,1.0
1,-1,0,2,3;-2.1900663464118577,0.23077205674176682,1.0
1,0,-1,1,2;-1.3247264986595448,-0.5924216053359156,1.0
1,0,0,0,1;-0.6103376086032595,-0.650853741170721,1.0
1,0,0,0,2;-0.7483593806383358,-0.7080897245943479,1.0
1,0,0,1,1;-0.6299651288811665,-0.11419669277410009,1.0
1,0,0,1,2;-1.0511649988014855,-0.25180654170581945,1.0
1,0,0,2,2;-1.210217988963368,0.23705263076000951,1.0
1,0,1,1,1;-0.36576912489653607,0.201567065080786,1.0
1,1,0,0,0;0.40023764641403614,-0.5782449376331809,1.0
1,1,0,0,1;-0.09505623664900027,-0.4738993380488237,1.0
1,1,0,1,1;-0.24260577650015427,-0.20322930894550736,1.0
1,1,1,0,0;0.4659353628906274,-0.07829692599916933,1.0
1,1,1,0,1;0.09356145438256926,-0.1803751577457918,1.0
1,1,1,1,0;0.23616570497118913,0.16458827165561687,1.0
1,1,1,1,1;-0.07618261233759828,0.07264453580603378,1.0
1,2,0,0,0;0.6187559607129886,-0.6711109311691791,1.0
1,2,1,-1,-1;1.5353134090505645,-0.4509622619439453,1.0
1,2,1,-1,0;1.1951230787341978,-0.6294003987610849,1.0
1,2,1,0,-1;1.2734865709350525,-0.012793708258080183,1.0
1,2,1,0,0;0.9069395197235931,-0.31692233163179867,1.0
1,2,2,-1,-1;1.7422461096546058,-0.15459663102873591,1.0
1,2,2,0,-1;1.615283574926865,0.07802906950779304,1.0
1,3,1,-1,-2;2.425540448990191,-0.703114424615106,1.0
1,3,1,-1,-1;2.039485122944776,-0.5782449376331809,1.0
1,3,2,-1,-2;2.5202258590602242,-0.17159727811656836,1.0
1,3,2,-1,-1;2.0187923783359363,-0.20621653164394177,1.0
1,3,2,0,-2;2.179648164343723,0.24327759748888,1.0
1,3,2,0,-1;1.9799663842226347,0.15816325320422608,1.0
1,3,3,-1,-2;2.887158116318428,0.2501997429975577,1.0
2,-2,-2,1,3;-2.7231774976285266,-0.9473356346958086,1.0
2,-2,-2,2,3;-2.7116893521033076,-0.790589895024121,1.0
2,-2,-1,2,3;-2.634171280501976,-0.7197436090859508,1.0
2,-1,-2,0,3;-1.9525622319044393,-1.6356253654899555,1.0
2,-1,-2,1,3;-2.316406342612844,-1.2781168986830238,1.0
2,-1,-2,2,3;-2.6193144975165628,-0.7912066497789106,1.0
2,-1,-1,1,2;-1.6794586560024605,-0.8253395205982331,1.0
2,-1,-1,1,3;-2.0544406046699195,-0.9213121395462764,1.0
2,-1,-1,2,3;-2.5693840233929213,-0.7350596131892032,1.0
2,0,-2,0,2;-1.4200550429726497,-1.654481746698334,1.0
2,0,-2,0,3;-1.6817306019678273,-1.5683265290487394,1.0
2,0,-2,1,3;-1.768663689164523,-1.4092406385288054,1.0
2,0,-1,0,1;-0.633399581331061,-0.9778459003957901,1.0
2,0,-1,0,2;-1.0558766132577686,-1.2892849892223757,1.0
2,0,-1,0,3;-1.6077401623215113,-1.4164431352455817,1.0
2,0,-1,1,2;-1.3305407803321037,-0.9143198088513145,1.0
2,0,-1,1,3;-1.6897336281565867,-1.2778593094685406,1.0
2,0,0,0,1;-0.632048793939344,-0.8282449376331809,1.0
2,0,0,0,2;-0.7579431829223295,-0.7816047192110169,1.0
2,0,0,1,2;-0.8585480064400898,-0.7362459770229955,1.0
2,1,-1,-1,1;-0.07618261233759846,-1.621782655193882,1.0
2,1,-1,-1,2;-0.4234396844054296,-1.7080897245943483,1.0
2,1,-1,0,1;-0.4137574156285265,-1.2778593094685409,1.0
2,1,-1,0,2;-0.5827083927701335,-1.5431393575019294,1.0
2,1,0,-1,1;0.21618819699023686,-1.360607960612034,1.0
2,1,0,0,0;0.4234657924740741,-0.8253395205982333,1.0
2,1,0,0,1;0.002808155967104292,-0.9899680758134846,1.0
2,2,-1,-1,1;0.2938362644800821,-1.671110931169179,1.0
2,2,0,-1,0;0.9197767016155136,-1.2981758574439033,1.0
2,2,0,-1,1;0.4309781243185265,-1.4378034905240793,1.0
2,2,0,0,0;0.5963939083275395,-0.867106213351357,1.0
2,2,0,0,1;0.4214431781754695,-1.0746576384458442,1.0
2,2,1,-1,-1;1.4749280167123413,-0.8253395205982333,1.0
2,2,1,-1,0;1.2087137212836514,-0.8921325327962133,1.0
2,2,1,0,0;0.84275361026399,-0.7362459770229957,1.0
2,3,0,-2,-1;1.7800418991692986,-1.5718107026330275,1.0
2,3,0,-2,0;1.520042774967104,-1.629400398761085,1.0
2,3,0,-1,-1;1.6196193670469377,-1.3863864873290905,1.0
2,3,0,-1,0;1.421732393666494,-1.4782969259991696,1.0
2,3,1,-2,-2;2.532493343516944,-0.8733508122810675,1.0
2,3,1,-2,-1;2.2232305568236117,-1.343499415601378,1.0
2,3,1,-1,-2;2.4682328594048855,-0.7627937082580805,1.0
2,3,1,-1,-1;1.864292530644691,-1.0028573391720128,1.0
2,3,1,-1,0;1.4853265820811838,-1.1838572299790888,1.0
2,3,2,-2,-2;2.592896918006645,-0.7726306197786309,1.0
2,3,2,-1,-2;2.5663400912220187,-0.7309879248671545,1.0
3,-1,-3,0,3;-2.226394632624172,-2.389868559562387,1.0
3,-1,-2,0,3;-2.1911632845893196,-1.972724116999085,1.0
3,-1,-2,1,3;-2.366922143777963,-1.7867790504276113,1.0
3,0,-3,-1,3;-1.7091988147921304,-2.6876132991062236,1.0
3,0,-3,0,3;-2.0047972925312485,-2.6157393305461922,1.0
3,0,-2,-1,2;-1.1301824463354155,-2.3593582938624063,1.0
3,0,-2,-1,3;-1.3801840924707753,-2.6087469998512307,1.0
3,0,-2,0,2;-1.1805178970696362,-1.9614102882740583,1.0
3,0,-2,0,3;-1.6876786337257612,-2.145389452943861,1.0
3,0,-1,0,2;-1.015608517362349,-1.798432934919214,1.0
3,1,-2,-1,1;-0.10766846921192763,-2.5958798891456856,1.0
3,1,-2,-1,2;-0.6405768411022482,-2.48719215895609,1.0
3,1,-2,-1,3;-1.153727543883327,-2.6980175168481986,1.0
3,1,-2,0,2;-0.9180128808124831,-2.027274627278701,1.0
3,1,-1,-1,1;-0.10631768182021059,-2.1372619320081285,1.0
3,1,-1,-1,2;-0.4640505567760932,-1.9951302107734383,1.0
3,1,-1,0,2;-0.7676766987457277,-1.8530936019390982,1.0
3,2,-2,-2,1;-0.02166542547789488,-2.689844691382923,1.0
3,2,-2,-2,2;-0.09851998817252365,-2.7080897245943483,1.0
3,2,-2,-1,1;-0.06966193551073338,-2.6458932982184367,1.0
3,2,-2,-1,2;-0.10718013462255699,-2.6976478546894036,1.0
3,2,-1,-2,0;0.9124216508710901,-2.2413848010309625,1.0
3,2,-1,-2,1;0.5467505961888677,-2.561533404351273,1.0
3,2,-1,-1,0;0.7689685586948977,-2.004420476078985,1.0
3,2,-1,-1,1;0.3354739941566655,-2.107438035082398,1.0
3,2,0,-2,0;1.0668390053422767,-1.9786419493619292,1.0
3,2,0,-1,0;0.9410653604813571,-1.8155401245486977,1.0
3,2,0,-1,1;0.5903645550286262,-1.781803750448369,1.0
3,3,-1,-3,0;1.6934044186160297,-2.6876132991062236,1.0
3,3,-1,-2,0;1.2583570334223229,-2.5865597237961295,1.0
3,3,-1,-2,1;0.9491969045932076,-2.6980175168481986,1.0
3,3,0,-3,-1;2.0144382294685808,-2.486680297612441,1.0
3,3,0,-3,0;1.8829702334827956,-2.637926606601294,1.0
3,3,0,-2,-1;2.0271335185987795,-2.0086238837740162,1.0
3,3,0,-2,0;1.489369307585515,-2.073693505519823,1.0
3,3,0,-1,0;1.2589955825282992,-1.714314691323219,1.0
3,3,1,-2,-1;2.2373187238526153,-1.7498002570024422,1.0
