-8,0,8,7,-4;1.5960983877750796,8.592919483596525,1.0
-8,0,8,7,-3;1.5373702154930797,8.513954988905546,1.0
-8,0,9,6,-5;2.629634300277521,8.952204069769264,1.0
-8,0,9,6,-4;2.321373214875552,8.584315770728644,1.0
-8,0,9,7,-4;1.8361709913411262,8.865004567534559,1.0
-8,1,9,5,-5;3.1967271138993487,8.269517153633677,1.0
-8,1,9,5,-4;2.724259426216715,8.096262680770389,1.0
-8,1,9,6,-5;2.872074600303139,8.592919483596525,1.0
-8,1,9,6,-4;2.6121171232904787,8.214999696640056,1.0
-8,2,9,5,-6;3.876025574658675,8.182463421910525,1.0
-8,2,9,5,-5;3.6505496398531214,8.250452311257112,1.0
-7,-7,3,9,3;-5.281387322698816,7.165917708562309,1.0
-7,-7,3,9,4;-5.400157819352842,7.11483871077067,1.0
-7,-6,3,9,3;-5.060897643813073,7.2131545094447524,1.0
-7,-6,4,9,2;-4.245216285606415,7.545910355883697,1.0
-7,-6,4,9,3;-4.654493111511072,7.332715222530615,1.0
-7,-6,5,9,2;-4.056330526949814,7.983038556284455,1.0
-7,-5,4,8,1;-3.2003328924160774,7.154960808444586,1.0
-7,-5,4,8,2;-3.433703179901899,7.206382772760661,1.0
-7,-5,4,9,2;-3.8436678248618046,7.32853005909698,1.0
-7,-5,5,8,1;-3.177126382819985,7.392810730803751,1.0
-7,-5,5,8,2;-3.3482714017312243,7.358603355763993,1.0
-7,-5,5,9,1;-3.1666115880204986,7.820426205749783,1.0
-7,-5,5,9,2;-3.629679578171364,7.745910355883697,1.0
-7,-4,4,8,1;-3.0937095808200077,7.109258492859159,1.0
-7,-4,5,7,0;-2.096435037126002,7.082746430406224,1.0
-7,-4,5,8,0;-2.1537736166924986,7.340585991643155,1.0
-7,-4,5,8,1;-2.7106751014372517,7.48755711558767,1.0
-7,-4,5,9,1;-2.7526349909316323,7.9631545094447524,1.0
-7,-4,6,8,0;-2.2155993163100662,7.930661753111759,1.0
-7,-4,6,8,1;-2.497620593379184,7.976637344513887,1.0
-7,-4,6,9,0;-2.4721502743707835,8.066206032853898,1.0
-7,-4,6,9,1;-2.5588931607176417,8.046240714093035,1.0
-7,-3,5,7,0;-1.8015784746364785,7.154137515069805,1.0
-7,-3,5,8,0;-1.9153027749046923,7.331995472181444,1.0
-7,-3,6,7,-1;-1.022224242830089,7.545910355883697,1.0
-7,-3,6,7,0;-1.3641468722478087,7.2962407140930345,1.0
-7,-3,6,8,-1;-1.1514841701597986,7.950749211280508,1.0
-7,-3,6,8,0;-1.6377609502651396,7.745910355883697,1.0
-7,-3,7,7,-1;-0.7659842876865507,8.019513064722034,1.0
-7,-3,7,8,-1;-0.8529175390783177,8.050499108197226,1.0
-7,-2,6,6,-2;-0.026264928876977,7.222303558133719,1.0
-7,-2,6,6,-1;-0.20374811876534413,7.144895358687161,1.0
-7,-2,6,7,-2;-0.12091187236277572,7.388660003680484,1.0
-7,-2,6,7,-1;-0.5142976996059867,7.377875348611719,1.0
-7,-2,7,6,-2;0.06954911125006748,7.380628150098217,1.0
-7,-2,7,7,-2;-0.0328978677120792,7.705330360845996,1.0
-7,-2,7,7,-1;-0.5287989755319564,7.904960808444585,1.0
-7,-1,6,6,-2;0.1592176603949568,7.157891170775932,1.0
-7,-1,7,6,-3;0.9696943850761353,7.545910355883697,1.0
-7,-1,7,6,-2;0.45766846020664076,7.3652587492090955,1.0
-7,-1,7,7,-3;0.7314530785456212,8.009766205655454,1.0
-7,-1,7,7,-2;0.45597884515877546,7.879443200124729,1.0
-7,-1,8,6,-3;1.1169529610188695,7.9604960703470855,1.0
-7,-1,8,7,-3;0.8483840776257622,8.050499108197226,1.0
-7,0,7,5,-4;2.0408496806971104,7.103774096077262,1.0
-7,0,7,5,-3;1.7587560919516712,7.169908264323082,1.0
-7,0,7,6,-3;1.3296156631068794,7.305987573159612,1.0
-7,0,8,5,-4;2.09051143845805,7.332788504389893,1.0
-7,0,8,5,-3;1.8639400137919842,7.340027325763711,1.0
-7,0,8,6,-4;2.1589700769107205,7.918045153709137,1.0
-7,0,8,6,-3;1.585231092511186,7.745910355883697,1.0
-7,0,9,6,-4;2.4276198160003966,8.079201844942666,1.0
-7,1,8,4,-5;3.1275127620428957,7.129443200124729,1.0
-7,1,8,4,-4;3.0491791224496207,7.09626268077039,1.0
-7,1,8,5,-5;3.102348971877201,7.392810730803751,1.0
-7,1,8,5,-4;2.657201042666452,7.481059209543283,1.0
-7,1,8,6,-4;2.446257832266476,7.968605490931619,1.0
-7,1,9,5,-5;3.0937914576473178,7.8459438140696385,1.0
-7,1,9,5,-4;2.7098126082468252,7.97892525869803,1.0
-7,1,9,6,-4;2.524361951576713,8.055987573159612,1.0
-7,2,8,4,-5;3.3908807972170916,7.190612023507384,1.0
-7,2,8,5,-5;3.296908640618516,7.350571502181725,1.0
-7,2,9,4,-6;4.19268642785246,7.545910355883697,1.0
-7,2,9,4,-5;3.809136615720875,7.318783200030403,1.0
-7,2,9,5,-6;4.021799317808885,7.973291697217876,1.0
-7,2,9,5,-5;3.5771497204174105,7.745910355883697,1.0
-7,3,9,3,-7;5.188645741805573,7.222303558133717,1.0
-7,3,9,3,-6;4.992661581822154,7.174952006603653,1.0
-7,3,9,4,-7;5.091299543160433,7.370083973680202,1.0
-7,3,9,4,-6;4.710094000037989,7.348695741861656,1.0
-7,4,9,3,-7;5.355627360982454,7.12783452285944,1.0
-6,-8,1,9,5;-6.807473197542596,6.099131786113998,1.0
-6,-8,2,9,5;-6.680969336458926,6.154137515069804,1.0
-6,-7,2,9,4;-5.856712306994576,6.375089962633761,1.0
-6,-7,2,9,5;-6.363876617023753,6.2614092113748345,1.0
-6,-7,3,9,3;-5.292742546093125,7.0394431074267985,1.0
-6,-7,3,9,4;-5.511341844589403,6.853459398377417,1.0
-6,-6,2,8,4;-5.1061715808385175,6.099131786113998,1.0
-6,-6,2,9,4;-5.3323067394778745,6.174021561909507,1.0
-6,-6,3,8,3;-4.724629140493013,6.2614092113748345,1.0
-6,-6,3,8,4;-5.048791445600423,6.119189730968192,1.0
-6,-6,3,9,3;-4.81969359205713,6.796578416924106,1.0
-6,-6,3,9,4;-5.228283862926127,6.4158685004716824,1.0
-6,-6,4,9,2;-4.241280321854859,7.0394431074267985,1.0
-6,-6,4,9,3;-4.383708080108131,6.974746555706634,1.0
-6,-5,3,7,2;-3.4728169575971752,6.082746430406224,1.0
-6,-5,3,8,2;-3.7002856988340804,6.216979193893176,1.0
-6,-5,3,8,3;-4.242368195480092,6.4581167653460385,1.0
-6,-5,3,9,3;-4.292011495921101,6.744018131348042,1.0
-6,-5,4,8,1;-3.189818097616591,7.0394431074267985,1.0
-6,-5,4,8,2;-3.6679601441542715,6.792063925801379,1.0
-6,-5,4,8,3;-4.198922210083264,6.740569367014099,1.0
-6,-5,4,9,2;-4.107332630948937,6.978931719140267,1.0
-6,-5,4,9,3;-4.246200276544304,6.820376997659157,1.0
-6,-4,3,7,2;-3.421650167282332,6.0951205206948575,1.0
-6,-4,3,8,2;-3.441360687569061,6.1259841425981465,1.0
-6,-4,4,7,1;-2.633720264218252,6.37508996263376,1.0
-6,-4,4,7,2;-3.165854196895003,6.17820672534314,1.0
-6,-4,4,8,1;-2.983699033250843,6.856807529124323,1.0
-6,-4,4,8,2;-3.2641166901624805,6.4158685004716824,1.0
-6,-4,5,7,0;-2.1239896743004025,7.037948713515213,1.0
-6,-4,5,7,1;-2.282033103780657,6.820376997659156,1.0
-6,-4,5,8,0;-2.147230578137878,7.0662060328538985,1.0
-6,-4,5,8,1;-2.477663236659416,6.987223719718086,1.0
-6,-3,4,6,0;-1.703568347430358,6.099131786113998,1.0
-6,-3,4,7,0;-1.8136314872560462,6.147365778385714,1.0
-6,-3,4,7,1;-2.1178435980911403,6.250452311257112,1.0
-6,-3,5,6,0;-1.488510064605355,6.190612023507384,1.0
-6,-3,5,7,0;-1.6447301577993092,6.704892505575145,1.0
-6,-3,5,7,1;-2.111006172995413,6.596611144582124,1.0
-6,-3,6,7,-1;-1.0868936491400565,7.0394431074267985,1.0
-6,-3,6,7,0;-1.1554159810182063,7.011221064144213,1.0
-6,-2,5,6,-1;-0.6418016363120278,6.37508996263376,1.0
-6,-2,5,6,0;-1.1020387073137385,6.320426205749783,1.0
-6,-2,5,7,-1;-0.971562680714816,6.770626014930589,1.0
-6,-2,5,7,0;-1.1007022159114421,6.7383022336162774,1.0
-6,-2,6,6,-2;-0.03543142490178913,7.0394431074267985,1.0
-6,-2,6,6,-1;-0.32125282997618754,6.835425409627523,1.0
-6,-2,6,7,-1;-0.8906209244786562,6.955741569308363,1.0
-6,-2,6,7,0;-1.0851116606036613,6.929944477915459,1.0
-6,-1,5,5,-1;-0.0022667307262777873,6.099131786113998,1.0
-6,-1,5,6,-1;-0.15902325150919056,6.151479075972137,1.0
-6,-1,6,5,-2;0.5892717785580738,6.37508996263376,1.0
-6,-1,6,5,-1;0.12449204236826089,6.14173221690556,1.0
-6,-1,6,6,-2;0.27945529270272823,6.82762792237426,1.0
-6,-1,6,6,-1;-0.023973304870773947,6.4158685004716824,1.0
-6,-1,7,5,-2;0.9201999196021076,6.762594161348322,1.0
-6,-1,7,6,-3;1.0160307993364783,7.0394431074267985,1.0
-6,-1,7,6,-2;0.8421904483700944,6.943124969905741,1.0
-6,0,6,4,-3;1.6990348859778017,6.099131786113998,1.0
-6,0,6,5,-3;1.445687681920547,6.206382772760662,1.0
-6,0,6,5,-2;1.029218576940557,6.3459438140696385,1.0
-6,0,7,4,-3;1.7708091045712386,6.131595029132437,1.0
-6,0,7,5,-4;2.0728761180717172,7.047695572581791,1.0
-6,0,7,5,-3;1.5887719860238267,6.699322871822815,1.0
-6,0,7,5,-2;1.0259248049686578,6.7383022336162774,1.0
-6,0,7,6,-3;1.1043024247895217,7.001474205077635,1.0
-6,0,7,6,-2;1.0116391033739458,6.89592100015565,1.0
-6,0,8,5,-4;2.10270011976749,7.079201844942669,1.0
-6,1,7,4,-4;2.5811904064642976,6.37508996263376,1.0
-6,1,7,4,-3;2.0450234677179586,6.224934702937256,1.0
-6,1,7,5,-4;2.234086494039109,6.820376997659157,1.0
-6,1,7,5,-3;2.037533615765697,6.562587666822317,1.0
-6,1,8,4,-5;3.1189552478130125,7.0394431074267985,1.0
-6,1,8,4,-4;2.9419014959773837,6.864605016377586,1.0
-6,1,8,5,-4;2.443132027518486,6.996970578784666,1.0
-6,2,7,3,-5;3.414838281631524,6.105257708467982,1.0
-6,2,7,3,-4;3.3740988186825267,6.09626268077039,1.0
-6,2,7,4,-5;3.3899979264563527,6.1340159961804135,1.0
-6,2,7,4,-4;3.1789225450043177,6.177875348611718,1.0
-6,2,8,3,-5;3.7039492072482156,6.227086531944963,1.0
-6,2,8,4,-5;3.5781095000668337,6.692011085039505,1.0
-6,2,8,4,-4;3.1523406662208284,6.517921818748861,1.0
-6,2,9,4,-6;4.170417472051279,7.0394431074267985,1.0
-6,2,9,4,-5;4.056219074720251,6.9886785782068435,1.0
-6,3,8,3,-6;4.573109034370522,6.37508996263376,1.0
-6,3,8,3,-5;4.159799202396276,6.379443200124729,1.0
-6,3,8,4,-6;4.240648734808392,6.752049984930308,1.0
-6,3,8,4,-5;4.165662482317251,6.738302233616277,1.0
-6,3,9,3,-7;5.221879696289547,7.0394431074267985,1.0
-6,3,9,3,-6;4.868836184637027,6.817391420877627,1.0
-6,3,9,4,-6;4.314808717242467,6.9265619625582975,1.0
-6,3,9,4,-5;4.178235178612579,6.851255152082193,1.0
-6,4,8,2,-6;5.101638119385961,6.099131786113998,1.0
-6,4,8,3,-6;5.014260236459493,6.128936590034769,1.0
-6,4,9,2,-7;5.804182449240624,6.37508996263376,1.0
-6,4,9,2,-6;5.297775530336944,6.164274702842929,1.0
-6,4,9,3,-7;5.469544307315942,6.8456619111241555,1.0
-6,4,9,3,-6;5.180337253184581,6.415868500471682,1.0
-6,5,9,1,-8;6.802939736090042,6.099131786113998,1.0
-6,5,9,2,-8;6.638146953774118,6.169908264323082,1.0
-6,5,9,2,-7;6.291056486650572,6.286926819694691,1.0
-5,-9,0,9,7;-8.060756692501087,5.161435756239487,1.0
-5,-8,0,9,6;-7.61991965454143,5.251155742218298,1.0
-5,-8,0,9,7;-7.921894169496267,5.202392216999888,1.0
-5,-8,1,9,5;-6.840179083966104,5.892063159921483,1.0
-5,-8,1,9,6;-7.122325823625789,5.391559944874471,1.0
-5,-8,2,9,5;-6.671556518267878,6.060625814942388,1.0
-5,-7,1,8,4;-5.822727387700769,5.390599814998827,1.0
-5,-7,1,8,5;-6.015725999845289,5.290493985058509,1.0
-5,-7,1,9,5;-6.56280406882767,5.406245802877459,1.0
-5,-7,1,9,6;-6.869935882450526,5.166765111176834,1.0
-5,-7,2,8,4;-5.810308731934332,5.524776742053856,1.0
-5,-7,2,8,5;-5.900223826787344,5.504501389514307,1.0
-5,-7,2,9,4;-5.80711843481795,5.856900714187361,1.0
-5,-7,2,9,5;-6.237134913512639,5.851483164883781,1.0
-5,-6,1,8,4;-5.678860076521078,5.224746555706634,1.0
-5,-6,1,8,5;-5.818473658212259,5.166765111176834,1.0
-5,-6,2,7,4;-4.849198878068349,5.082746430406224,1.0
-5,-6,2,8,3;-4.7968328753090175,5.7239331483321605,1.0
-5,-6,2,8,4;-5.171025008396594,5.544927333881511,1.0
-5,-6,2,9,4;-5.4832365555984515,5.955424426656189,1.0
-5,-6,3,8,3;-4.789377514975261,6.000452311257112,1.0
-5,-6,3,8,4;-5.016303625698469,6.07371744816077,1.0
-5,-5,2,7,3;-4.245216285606415,5.204269569383823,1.0
-5,-5,2,7,4;-4.774831994464569,5.106900714187361,1.0
-5,-5,2,8,3;-4.590295756662098,5.452343008909261,1.0
-5,-5,2,8,4;-4.777438847961428,5.199197685572493,1.0
-5,-5,3,7,2;-3.63180437280136,5.824423221952793,1.0
-5,-5,3,7,3;-3.9021047964265105,5.45234300890926,1.0
-5,-5,3,8,2;-3.765793341277505,5.987516707020634,1.0
-5,-5,3,8,3;-4.245216285606415,5.85148316488378,1.0
-5,-4,2,7,3;-3.743548973285821,5.109258492859159,1.0
-5,-4,3,6,1;-2.6587126845491844,5.4052090151557906,1.0
-5,-4,3,6,2;-2.812180634535989,5.228931719140267,1.0
-5,-4,3,7,1;-2.6705710545857393,5.524776742053857,1.0
-5,-4,3,7,2;-3.252988843069218,5.536416172827609,1.0
-5,-4,3,7,3;-3.695517119872544,5.165729561331686,1.0
-5,-4,4,7,1;-2.674601780296944,5.8459438140696385,1.0
-5,-4,4,7,2;-3.0058840276971925,5.946395444410736,1.0
-5,-3,3,6,1;-2.476466787868632,5.295911374405781,1.0
-5,-3,3,6,2;-2.664086985497457,5.166765111176834,1.0
-5,-3,3,7,1;-2.5907098792170213,5.507950153848252,1.0
-5,-3,4,6,0;-1.6559496674993734,5.892063159921483,1.0
-5,-3,4,6,1;-1.932236809012576,5.409593933624365,1.0
-5,-3,4,7,0;-1.8223108819049718,6.0662060328538985,1.0
-5,-3,4,7,1;-2.2532976577001906,5.851483164883781,1.0
-5,-3,5,6,0;-1.4751468176803808,6.030569167025896,1.0
-5,-2,4,5,0;-0.8782412818314472,5.246970578784664,1.0
-5,-2,4,6,0;-1.372715054214455,5.388211814127564,1.0
-5,-2,4,6,1;-1.6126247612591902,5.166765111176834,1.0
-5,-2,5,5,-1;-0.5399865211369393,5.611220344739088,1.0
-5,-2,5,5,0;-0.6619614111348042,5.452343008909261,1.0
-5,-2,5,6,-1;-0.5452805251079352,5.915917708562309,1.0
-5,-2,5,6,0;-1.0222242428300894,5.851483164883781,1.0
-5,-1,4,5,-1;-0.4283638907945577,5.152406773994033,1.0
-5,-1,4,5,0;-0.5598260456186266,5.191435316882164,1.0
-5,-1,5,4,-1;0.3727785343656655,5.131379108322996,1.0
-5,-1,5,5,-2;0.46651396390722355,5.645243822498897,1.0
-5,-1,5,5,-1;-0.0262649288769772,5.5278763671338025,1.0
-5,-1,5,5,0;-0.5593805484845278,5.311910489165563,1.0
-5,-1,5,6,-1;-0.2612591431644368,6.0040571045729605,1.0
-5,-1,6,5,-2;0.47246039473475376,5.941435316882165,1.0
-5,-1,6,5,-1;0.20567378673554548,6.025084770243997,1.0
-5,0,5,4,-2;0.8437100726905168,5.237223719718087,1.0
-5,0,5,4,-1;0.487005915245445,5.16591770856231,1.0
-5,0,5,5,-2;0.6140148013932558,5.452343008909262,1.0
-5,0,5,5,-1;0.48590799125481193,5.277887011405756,1.0
-5,0,6,4,-3;1.6166856874156241,5.8920631599214826,1.0
-5,0,6,4,-2;1.330917516940995,5.380414326874302,1.0
-5,0,6,5,-3;1.4306163593099932,6.017573354937126,1.0
-5,0,6,5,-2;0.969694385076135,5.851483164883781,1.0
-5,0,7,4,-3;1.777780423534584,6.079201844942669,1.0
-5,1,6,3,-4;2.5781819741569025,5.452343008909261,1.0
-5,1,6,3,-3;2.3994544212024684,5.251474205077635,1.0
-5,1,6,4,-4;2.539347118104313,5.515982007430519,1.0
-5,1,6,4,-3;1.9951443873914725,5.434414253509661,1.0
-5,1,6,4,-2;1.5417619114556116,5.166765111176834,1.0
-5,1,7,3,-4;2.6215015363061873,5.5265261838485324,1.0
-5,1,7,4,-4;2.5898980947371055,5.763689574346122,1.0
-5,1,7,4,-3;2.1117078712654944,5.941435316882165,1.0
-5,2,6,3,-4;2.7610670783073035,5.2386785782068435,1.0
-5,2,6,3,-3;2.593224135693879,5.166765111176834,1.0
-5,2,7,3,-5;3.580690816572674,5.834170081019369,1.0
-5,2,7,3,-4;3.1999588010404443,5.53297394986378,1.0
-5,2,7,4,-4;2.950298671268302,5.925367778739698,1.0
-5,2,8,3,-5;3.7212628829071175,6.000512519109404,1.0
-5,3,7,2,-5;4.19268642785246,5.204269569383823,1.0
-5,3,7,2,-4;3.699018514915433,5.096262680770389,1.0
-5,3,7,3,-5;3.8541581866849626,5.45234300890926,1.0
-5,3,7,3,-4;3.6444035636438588,5.155982702265108,1.0
-5,3,8,2,-6;4.723360318079302,5.6899096705723515,1.0
-5,3,8,2,-5;4.542349146920549,5.45234300890926,1.0
-5,3,8,3,-6;4.716557384602079,5.974934702937256,1.0
-5,3,8,3,-5;4.19268642785246,5.851483164883781,1.0
-5,4,7,2,-6;4.793613521639457,5.10377409607726,1.0
-5,4,7,2,-5;4.7020118640913875,5.132418322507217,1.0
-5,4,8,1,-7;5.7492548304710525,5.3565763372390185,1.0
-5,4,8,1,-6;5.627746520292392,5.214999696640056,1.0
-5,4,8,2,-7;5.735531320991547,5.524776742053856,1.0
-5,4,8,2,-6;5.124217115778767,5.5476046184089345,1.0
-5,4,8,2,-5;4.703966290731713,5.233221163332299,1.0
-5,4,8,3,-6;4.960718269269577,6.0526897824897326,1.0
-5,4,9,2,-7;5.734298304444768,5.882418322507217,1.0
-5,4,9,2,-6;5.42765119916956,5.976452092327226,1.0
-5,5,8,1,-7;5.967295523736727,5.277877385655886,1.0
-5,5,8,1,-6;5.74761080840868,5.166765111176834,1.0
-5,5,8,2,-7;5.848861065674636,5.4964695359320395,1.0
-5,5,9,1,-8;6.800915103882355,5.8920631599214826,1.0
-5,5,9,1,-7;6.5210065315542085,5.398448315624195,1.0
-5,5,9,2,-8;6.627026059897491,6.047630002853617,1.0
-5,5,9,2,-7;6.184605055758685,5.8514831648837795,1.0
-5,6,9,0,-9;7.848586966535709,5.360543167082334,1.0
-5,6,9,0,-8;7.633465953481195,5.27934836705834,1.0
-5,6,9,1,-8;7.0805282863523304,5.399357432127732,1.0
-5,6,9,1,-7;6.799073032646947,5.166765111176832,1.0
-5,7,9,0,-9;7.972702134045761,5.216136092269474,1.0
-5,7,9,0,-8;7.850535256885213,5.166765111176833,1.0
-4,-10,-2,9,8;-9.460126956288963,4.157055973883867,1.0
-4,-10,-2,9,9;-9.621808431241623,4.084782062854178,1.0
-4,-10,-1,9,8;-9.328979207404599,4.283362794264674,1.0
-4,-9,-2,9,8;-9.264878370106224,4.139315140775651,1.0
-4,-9,-1,9,7;-8.464167642335854,4.480662771633845,1.0
-4,-9,-1,9,8;-9.01049625223611,4.288865546959076,1.0
-4,-9,0,9,7;-8.228354644651787,4.924021561909507,1.0
-4,-8,-1,8,6;-7.485517197190135,4.122350126077541,1.0
-4,-8,-1,8,7;-7.663254649258534,4.161297800885925,1.0
-4,-8,-1,9,7;-8.015691942563777,4.269513064722034,1.0
-4,-8,0,8,6;-7.3776532739847,4.278686538140209,1.0
-4,-8,0,8,7;-7.601525443491425,4.268433412014518,1.0
-4,-8,0,9,6;-7.3091946355320285,4.841651951459117,1.0
-4,-8,0,9,7;-7.848630934900801,4.680662771633844,1.0
-4,-8,1,9,6;-6.9964762145007855,5.060625814942388,1.0
-4,-7,0,7,5;-6.225580798539522,4.082746430406224,1.0
-4,-7,0,8,5;-6.347903317352602,4.293372396143198,1.0
-4,-7,0,8,6;-6.865164157929274,4.516475978846165,1.0
-4,-7,0,9,6;-6.95227048638819,4.871340135098078,1.0
-4,-7,1,8,5;-6.403869418823686,4.865414168861908,1.0
-4,-7,1,8,6;-6.750874635139385,4.886467400764413,1.0
-4,-7,1,9,5;-6.693800886259563,5.036149384937406,1.0
-4,-7,1,9,6;-6.852671620947691,5.004269569383824,1.0
-4,-6,0,7,5;-6.023805446310009,4.131595029132437,1.0
-4,-6,0,8,5;-6.101619678036151,4.253306146348182,1.0
-4,-6,1,7,4;-5.2411755995595275,4.480662771633844,1.0
-4,-6,1,7,5;-5.655752481777783,4.251155742218297,1.0
-4,-6,1,8,4;-5.443089779689774,4.9056642394057715,1.0
-4,-6,1,8,5;-5.856712306994578,4.680662771633844,1.0
-4,-6,2,7,4;-4.9380084053885245,4.9604960703470855,1.0
-4,-6,2,8,4;-5.1061715808385175,5.0204424602807345,1.0
-4,-5,1,6,3;-4.245216285606415,4.157055973883866,1.0
-4,-5,1,6,4;-4.425398730654124,4.11483871077067,1.0
-4,-5,1,7,3;-4.374165914122976,4.29849005993101,1.0
-4,-5,1,7,4;-4.702567802119606,4.312627764361866,1.0
-4,-5,2,6,3;-4.11676779188139,4.301938824264954,1.0
